Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2021-01-03,Patriots,Jets,4,0:27,4,8,NYJ 47,28-14,Penalty on NWE: Delay of Game (Declined),0,0.130,0.130,.00
2021-01-03,Patriots,Jets,4,0:27,4,8,NYJ 47,28-14,Jake Bailey punts 40 yards,0,0.130,0.380,.25
2021-01-03,Bills,Dolphins,4,8:16,4,8,BUF 14,49-19,Penalty on Siran Neal: False Start 5 yards (no play),0,-2.470,-2.490,-0.02
2021-01-03,Bills,Dolphins,4,8:16,4,13,BUF 9,49-19,Corey Bojorquez punts 69 yards muffed catch by Malcolm Perry recovered by Malcolm Perry at MIA-22 returned by Malcolm Perry for 12 yards (tackle by A.J. Klein),0,-2.490,-1.200,1.29
2021-01-03,Raiders,Broncos,4,2:53,4,15,RAI 44,24-31,AJ Cole punts 46 yards fair catch by Diontae Spencer at DEN-10,0,-0.460,0.380,.84
2021-01-03,Broncos,Raiders,4,1:54,4,14,DEN 28,31-24,Sam Martin punts 49 yards out of bounds,0,-1.500,-0.480,1.02
2020-12-28,Patriots,Bills,1,5:31,4,20,NWE 15,3-3,Jake Bailey punts 62 yards returned by Andre Roberts for 7 yards (tackle by Terrence Brooks and Cody Davis),0,-2.440,-0.940,1.50
2020-12-28,Bills,Patriots,1,3:55,4,5,BUF 35,3-3,Jaquan Johnson pass complete short right to Siran Neal for 13 yards (tackle by Jonathan Jones),0,-1.040,2.130,3.17
2020-12-28,Patriots,Bills,2,4:54,4,7,NWE 24,9-17,Jake Bailey punts 49 yards returned by Andre Roberts for 6 yards (tackle by Cody Davis),0,-1.770,-1.140,.63
2020-12-28,Patriots,Bills,2,0:12,4,9,NWE 39,9-24,Jake Bailey punts 46 yards out of bounds,0,-0.780,0.220,1.00
2020-12-28,Patriots,Bills,3,9:39,4,2,NWE 33,9-31,Jake Bailey punts 50 yards returned by Andre Roberts for 12 yards (tackle by Cody Davis),0,-1.180,-0.870,.31
2020-12-28,Bills,Patriots,3,8:33,4,6,BUF 33,31-9,Corey Bojorquez punts 62 yards downed by Taiwan Jones,0,-1.180,0.380,1.56
2020-12-28,Patriots,Bills,3,5:53,4,4,BUF 47,9-31,Jake Bailey punts 42 yards downed by Justin Bethel,0,0.130,0.380,.25
2020-12-28,Patriots,Bills,4,12:08,4,6,NWE 29,9-38,Jake Bailey punts 57 yards returned by Andre Roberts for no gain (tackle by Kyle Dugger). Penalty on Taiwan Jones: Offensive Holding 7 yards,0,-1.440,0.380,1.82
2020-12-28,Bills,Patriots,4,7:44,4,1,BUF 39,38-9,Corey Bojorquez punts 51 yards returned by Gunner Olszewski for 5 yards (tackle by Darryl Johnson),0,-0.780,0.220,1.00
2020-12-28,Patriots,Bills,4,5:57,4,10,NWE 27,9-38,Jake Bailey punts 56 yards downed by Justin Bethel,0,-1.570,0.060,1.63
2020-12-27,Washington,Panthers,1,14:18,4,8,WAS 27,0-0,Tress Way punts 40 yards fair catch by Pharoh Cooper at CAR-33,0,-1.570,-1.140,.43
2020-12-27,Texans,Bengals,1,13:40,4,4,HTX 31,0-0,Bryan Anger punts 47 yards returned by Alex Erickson for 7 yards (tackle by Nate Hall),0,-1.310,-0.870,.44
2020-12-27,Browns,Jets,1,14:12,4,5,CLE 40,0-0,Jamie Gillan punts 43 yards returned by Braxton Berrios for 9 yards (tackle by Porter Gustin),0,-0.720,-0.670,.05
2020-12-27,Steelers,Colts,1,14:44,4,10,PIT 24,0-0,Jordan Berry punts 61 yards returned by Nyheim Hines for 15 yards (tackle by Benny Snell),0,-1.770,-0.940,.83
2020-12-27,Falcons,Chiefs,1,13:13,4,10,KAN 49,0-0,Sterling Hofrichter punts 36 yards fair catch by Mecole Hardman at KC-13,0,0.000,0.320,.32
2020-12-27,Rams,Seahawks,1,13:46,4,1,RAM 19,0-0,Johnny Hekker punts 47 yards returned by D.J. Reed for 12 yards (tackle by Xavier Jones),0,-2.140,-1.990,.15
2020-12-27,Jets,Browns,1,13:29,4,4,NYJ 32,0-0,Braden Mann punts 38 yards returned by D'Ernest Johnson for 10 yards (tackle by Corey Ballentine),0,-1.240,-1.600,-0.36
2020-12-27,Seahawks,Rams,1,12:21,4,5,RAM 49,0-0,Michael Dickson punts 36 yards fair catch by Nsimba Webster at LA-13,0,0.000,0.320,.32
2020-12-27,Chiefs,Falcons,1,9:17,4,10,ATL 44,0-0,Tommy Townsend punts 31 yards fair catch by Chris Rowland at ATL-13,0,0.330,0.320,-0.01
2020-12-27,Texans,Bengals,1,7:16,4,1,HTX 34,0-7,Bryan Anger punts 49 yards fair catch by Alex Erickson at CIN-17,0,-1.110,0.060,1.17
2020-12-27,Titans,Packers,1,5:56,4,7,GNB 32,0-6,Brett Kern punts 32 yards touchback.,0,1.240,-0.280,-1.52
2020-12-27,Giants,Ravens,1,5:24,4,7,NYG 28,0-7,Riley Dixon punts 54 yards returned by Devin Duvernay for 17 yards (tackle by Joe Webb),0,-1.500,-1.270,.23
2020-12-27,Steelers,Colts,1,5:42,4,3,PIT 48,0-7,Jordan Berry punts 43 yards out of bounds. Penalty on Zaire Franklin: Offensive Holding 4 yards,0,-0.190,0.380,.57
2020-12-27,Panthers,Washington,1,7:08,4,10,CAR 47,0-0,Joseph Charlton punts 48 yards downed by Trenton Cannon,0,-0.260,0.380,.64
2020-12-27,Jets,Browns,1,5:06,4,13,NYJ 50,0-3,Braden Mann punts 37 yards fair catch by D'Ernest Johnson at CLE-13,0,-0.060,0.320,.38
2020-12-27,Chargers,Broncos,1,2:55,4,6,SDG 20,3-0,Ty Long punts 50 yards returned by Diontae Spencer for 15 yards (tackle by Malik Jefferson),0,-2.030,-1.930,.10
2020-12-27,Falcons,Chiefs,1,2:27,4,19,ATL 46,0-0,Sterling Hofrichter punts 44 yards returned by Mecole Hardman for no gain (tackle by Tyler Hall),0,-0.320,0.380,.70
2020-12-27,Jaguars,Bears,1,1:41,4,4,JAX 28,3-7,Dustin Colquitt punts 50 yards returned by DeAndre Carter for 13 yards (tackle by Doug Middleton and Andrew Wingard),0,-1.500,-1.270,.23
2020-12-27,Washington,Panthers,1,4:57,4,7,WAS 27,0-0,Tress Way punts 49 yards fair catch by Pharoh Cooper at CAR-24,0,-1.570,-0.540,1.03
2020-12-27,Colts,Steelers,1,1:50,4,3,CLT 22,7-0,Rigoberto Sanchez punts 37 yards out of bounds,0,-1.900,-1.660,.24
2020-12-27,Cowboys,Eagles,1,4:35,4,1,DAL 34,3-14,Hunter Niswander punts 52 yards fair catch by Greg Ward at PHI-14,0,-1.110,0.280,1.39
2020-12-27,Browns,Jets,1,3:00,4,3,CLE 20,3-0,Jamie Gillan punts 46 yards fair catch by Braxton Berrios at NYJ-34,0,-2.030,-1.200,.83
2020-12-27,Seahawks,Rams,1,3:14,4,13,SEA 37,0-3,Michael Dickson punts 52 yards returned by Nsimba Webster for 1 yard (tackle by Shaquem Griffin and Jacob Hollister),0,-0.910,0.350,1.26
2020-12-27,Chiefs,Falcons,1,0:23,4,7,KAN 44,0-0,Tommy Townsend punts 52 yards downed by Antonio Hamilton,0,-0.460,0.380,.84
2020-12-27,Eagles,Cowboys,1,2:37,4,2,PHI 22,14-3,Cameron Johnston punts 47 yards returned by CeeDee Lamb for 6 yards (tackle by Marcus Epps),0,-1.900,-1.400,.50
2020-12-27,Steelers,Colts,2,15:00,4,6,PIT 45,0-7,Jordan Berry punts 49 yards returned by Nyheim Hines for 26 yards (tackle by Kameron Canaday and James Pierre),0,-0.390,-1.070,-0.68
2020-12-27,Panthers,Washington,1,1:53,4,10,CAR 44,6-0,Joseph Charlton punts 43 yards muffed catch by Steven Sims recovered by Brandon Zylstra at WAS--8 touchdown,0,-0.460,7.000,7.46
2020-12-27,Rams,Seahawks,1,0:51,4,1,RAM 21,3-0,Johnny Hekker punts 40 yards fair catch by D.J. Reed at SEA-39,0,-1.960,-1.530,.43
2020-12-27,Falcons,Chiefs,2,12:54,4,20,ATL 6,0-0,Sterling Hofrichter punts 49 yards returned by Mecole Hardman for no gain (tackle by Brian Hill),0,-2.490,-1.930,.56
2020-12-27,Giants,Ravens,2,13:06,4,4,NYG 36,0-14,Riley Dixon punts 45 yards returned by Devin Duvernay for 19 yards (tackle by Riley Dixon),0,-0.980,-1.470,-0.49
2020-12-27,Washington,Panthers,2,15:00,4,1,WAS 35,0-6,Tress Way punts 65 yards touchback.,0,-1.040,-0.280,.76
2020-12-27,Titans,Packers,2,9:09,4,27,OTI 14,0-19,Brett Kern punts 41 yards out of bounds,0,-2.470,-1.930,.54
2020-12-27,Texans,Bengals,2,7:46,4,5,CIN 42,3-7,Bryan Anger punts 33 yards fair catch by Alex Erickson at CIN-9,0,0.460,0.380,-0.08
2020-12-27,Broncos,Chargers,2,6:32,4,3,DEN 26,0-10,Sam Martin punts 44 yards out of bounds. Penalty on Alijah Holder: Player Out of Bounds on Kick 5 yards,0,-1.630,-1.270,.36
2020-12-27,Bears,Jaguars,2,7:14,4,10,CHI 25,10-10,Pat O'Donnell punts 58 yards downed by Sherrick McManis,0,-1.700,0.060,1.76
2020-12-27,Browns,Jets,2,8:32,4,21,NYJ 42,3-13,Jamie Gillan punts 32 yards fair catch by Braxton Berrios at NYJ-10,0,0.460,0.380,-0.08
2020-12-27,Steelers,Colts,2,5:02,4,10,PIT 25,7-14,Jordan Berry punts 50 yards returned by Nyheim Hines for 22 yards (tackle by Alex Highsmith). Penalty on Justin Layne: Illegal Block Above the Waist 10 yards,0,-1.700,-2.720,-1.02
2020-12-27,Eagles,Cowboys,2,9:24,4,14,DAL 40,14-10,Cameron Johnston punts 17 yards out of bounds,0,0.590,-0.480,-1.07
2020-12-27,Jaguars,Bears,2,4:47,4,3,JAX 35,10-10,Andrew Wingard right end for 9 yards (tackle by Ryan Nall). Penalty on Dakota Allen: Offensive Holding 10 yards (no play),0,-1.040,-1.700,-0.66
2020-12-27,Jaguars,Bears,2,4:38,4,13,JAX 25,10-10,Dustin Colquitt punts 41 yards fair catch by DeAndre Carter at CHI-34. Penalty on Trevis Gipson: Unsportsmanlike Conduct 15 yards,0,-1.700,-0.150,1.55
2020-12-27,Seahawks,Rams,2,8:44,4,5,SEA 30,3-6,Michael Dickson punts 56 yards out of bounds,0,-1.370,0.280,1.65
2020-12-27,Jets,Browns,2,5:12,4,1,NYJ 47,13-3,Braden Mann punts 44 yards fair catch by D'Ernest Johnson at CLE-9,0,-0.260,0.380,.64
2020-12-27,Rams,Seahawks,2,6:41,4,5,RAM 19,6-3,Johnny Hekker punts 39 yards fair catch by D.J. Reed at SEA-42. Penalty on Ryan Neal: Roughing the Kicker 15 yards (no play),0,-2.140,1.200,3.34
2020-12-27,Browns,Jets,2,2:27,4,19,CLE 11,3-13,Jamie Gillan punts 39 yards fair catch by Braxton Berrios at 50,0,-2.490,-2.260,.23
2020-12-27,Steelers,Colts,2,1:54,4,10,PIT 37,7-21,Jordan Berry punts 44 yards fair catch by Nyheim Hines at IND-19,0,-0.910,-0.150,.76
2020-12-27,Bengals,Texans,2,1:05,4,7,CIN 28,10-10,Kevin Huber punts 40 yards fair catch by Keke Coutee at HOU-32,0,-1.500,-1.070,.43
2020-12-27,Broncos,Chargers,2,1:48,4,10,DEN 47,0-13,Sam Martin punts 38 yards fair catch by K.J. Hill at LAC-15,0,-0.260,0.220,.48
2020-12-27,Jets,Browns,2,0:50,4,15,CLE 44,13-3,Braden Mann punts 14 yards out of bounds,0,0.330,-0.940,-1.27
2020-12-27,Colts,Steelers,2,0:22,4,14,CLT 15,21-7,Rigoberto Sanchez punts 42 yards out of bounds,0,-2.440,-1.800,.64
2020-12-27,Texans,Bengals,2,0:23,4,4,HTX 49,10-10,Bryan Anger punts 51 yards touchback.,0,-0.130,-0.280,-0.15
2020-12-27,Giants,Ravens,3,13:33,4,3,NYG 30,3-20,Riley Dixon punts 42 yards fair catch by Devin Duvernay at BAL-28,0,-1.370,-0.810,.56
2020-12-27,Titans,Packers,3,9:32,4,7,OTI 33,14-26,Brett Kern punts 41 yards downed by Nick Dzubnar,0,-1.180,-0.670,.51
2020-12-27,Broncos,Chargers,3,11:31,4,9,SDG 42,0-13,Sam Martin punts 42 yards touchback.,0,0.460,-0.280,-0.74
2020-12-27,Rams,Seahawks,2,0:49,4,1,RAM 34,6-6,Johnny Hekker punts 50 yards fair catch by D.J. Reed at SEA-16,0,-1.110,0.140,1.25
2020-12-27,Falcons,Chiefs,3,8:30,4,15,ATL 47,7-7,Sterling Hofrichter punts 43 yards returned by Mecole Hardman for 11 yards (tackle by Edmond Robinson),0,-0.260,-0.340,-0.08
2020-12-27,Ravens,Giants,3,10:52,4,8,NYG 38,20-3,Sam Koch punts 28 yards fair catch by Jabrill Peppers at NYG-10,0,0.720,0.380,-0.34
2020-12-27,Chargers,Broncos,3,9:00,4,8,SDG 22,13-0,Ty Long punts 52 yards returned by Diontae Spencer for 21 yards (tackle by Gabe Nabers and Nick Vigil),0,-1.900,-2.060,-0.16
2020-12-27,Chiefs,Falcons,3,7:24,4,10,KAN 34,7-7,Tommy Townsend punts 58 yards out of bounds,0,-1.110,0.380,1.49
2020-12-27,Browns,Jets,3,8:39,4,5,CLE 27,3-20,Penalty on Elijah Lee: False Start 5 yards (no play),0,-1.570,-1.900,-0.33
2020-12-27,Jaguars,Bears,3,7:35,4,12,JAX 28,10-20,Dustin Colquitt punts 46 yards returned by DeAndre Carter for 1 yard (tackle by Bruce Miller). DeAndre Carter fumbles (forced by Bruce Miller) recovered by Sherrick McManis at CHI-27. Penalty on Bruce Miller: Lowering the Head to Initiate Contact 15 yards,0,-1.500,-1.990,-0.49
2020-12-27,Browns,Jets,3,8:39,4,10,CLE 22,3-20,Jamie Gillan punts 53 yards returned by Braxton Berrios for 12 yards (tackle by Tavierre Thomas),0,-1.900,-1.400,.50
2020-12-27,Jets,Browns,3,6:44,4,11,NYJ 50,20-3,Braden Mann punts 40 yards fair catch by D'Ernest Johnson at CLE-10. Penalty on Jovante Moffatt: Roughing the Kicker 15 yards (no play),0,-0.060,3.250,3.31
2020-12-27,Eagles,Cowboys,3,11:02,4,3,PHI 32,17-27,Cameron Johnston punts 51 yards returned by CeeDee Lamb for no gain (tackle by Rudy Ford),0,-1.240,0.060,1.30
2020-12-27,Falcons,Chiefs,3,1:50,4,17,ATL 22,7-7,Sterling Hofrichter punts 50 yards returned by Mecole Hardman for 9 yards (tackle by Sharrod Neasman and Mykal Walker),0,-1.900,-1.400,.50
2020-12-27,Colts,Steelers,3,3:34,4,5,CLT 7,24-7,Rigoberto Sanchez punts 40 yards returned by Ray-Ray McCloud for 8 yards (tackle by Jordan Wilkins and Khari Willis),0,-2.490,-2.980,-0.49
2020-12-27,Colts,Steelers,3,1:51,4,7,CLT 31,24-14,Rigoberto Sanchez punts 51 yards returned by Diontae Johnson for 8 yards (tackle by Ashton Dulin),0,-1.310,-0.670,.64
2020-12-27,Jaguars,Bears,3,1:08,4,10,JAX 30,10-34,Dustin Colquitt punts 44 yards returned by DeAndre Carter for 11 yards (tackle by Doug Middleton). Penalty on Shaquille Quarterman: Unnecessary Roughness 15 yards,0,-1.370,-2.390,-1.02
2020-12-27,Panthers,Washington,4,14:20,4,15,WAS 46,20-6,Joseph Charlton punts 33 yards fair catch by Steven Sims at WAS-13,0,0.200,0.320,.12
2020-12-27,Eagles,Cowboys,3,6:14,4,20,DAL 42,17-30,Cameron Johnston punts 27 yards fair catch by Cedrick Wilson at DAL-15,0,0.460,0.220,-0.24
2020-12-27,Seahawks,Rams,3,2:18,4,8,SEA 3,13-6,Penalty on Linden Stephens: False Start 1 yard (no play),0,-2.490,-2.490,.00
2020-12-27,Giants,Ravens,4,11:03,4,23,NYG 22,6-27,Riley Dixon punts 42 yards fair catch by Devin Duvernay at BAL-36. Penalty on Justice Hill: Roughing the Kicker 15 yards (no play),0,-1.900,1.400,3.30
2020-12-27,Cowboys,Eagles,3,4:08,4,1,DAL 24,30-17,Hunter Niswander punts 39 yards fair catch by Greg Ward at PHI-37,0,-1.770,-1.400,.37
2020-12-27,Jets,Browns,3,1:29,4,1,NYJ 34,20-10,Braden Mann punts 49 yards fair catch by D'Ernest Johnson at CLE-17,0,-1.110,0.060,1.17
2020-12-27,Seahawks,Rams,3,2:16,4,9,SEA 2,13-6,Michael Dickson punts 51 yards returned by Nsimba Webster for 9 yards (tackle by Cody Barton). Nsimba Webster fumbles (forced by Cody Barton) recovered by Nsimba Webster at SEA-44,0,-2.490,-2.650,-0.16
2020-12-27,Chargers,Broncos,4,10:30,4,1,SDG 40,16-6,Ty Long punts 32 yards out of bounds,0,-0.720,-0.810,-0.09
2020-12-27,Eagles,Cowboys,3,1:56,4,8,PHI 49,17-30,Cameron Johnston punts 41 yards fair catch by Cedrick Wilson at DAL-10,0,-0.130,0.380,.51
2020-12-27,Chiefs,Falcons,4,8:06,4,3,ATL 49,10-7,Tommy Townsend punts 24 yards out of bounds,0,0.000,-0.610,-0.61
2020-12-27,Colts,Steelers,4,12:17,4,8,CLT 47,24-21,Rigoberto Sanchez punts 42 yards returned by Ray-Ray McCloud for 5 yards (tackle by Jordan Wilkins and T.J. Carrie),0,-0.260,0.140,.40
2020-12-27,Panthers,Washington,4,9:16,4,4,CAR 48,20-6,Joseph Charlton punts 44 yards fair catch by Steven Sims at WAS-8,0,-0.190,0.380,.57
2020-12-27,Jaguars,Bears,4,9:06,4,7,JAX 45,10-41,Dustin Colquitt punts 38 yards fair catch by DeAndre Carter at CHI-17,0,-0.390,0.060,.45
2020-12-27,Titans,Packers,4,1:52,4,7,OTI 26,14-40,Brett Kern punts 60 yards downed by Nick Westbrook-Ikhine,0,-1.630,0.280,1.91
2020-12-27,Bears,Jaguars,4,6:49,4,3,CHI 24,41-10,Pat O'Donnell punts 40 yards fair catch by Keelan Cole at JAC-36,0,-1.770,-1.330,.44
2020-12-27,Ravens,Giants,4,6:29,4,1,RAV 34,27-13,Sam Koch punts 40 yards returned by Jabrill Peppers for 6 yards (tackle by Chris Board and Anthony Levine),0,-1.110,-1.070,.04
2020-12-27,Seahawks,Rams,4,9:26,4,6,SEA 41,13-9,Michael Dickson punts 48 yards returned by Cooper Kupp for 1 yard,0,-0.650,0.350,1.00
2020-12-27,Chargers,Broncos,4,5:35,4,13,SDG 9,16-13,Ty Long punts 59 yards returned by Diontae Spencer for 10 yards (tackle by Brandon Facyson),0,-2.490,-1.730,.76
2020-12-27,Cowboys,Eagles,4,10:21,4,5,PHI 44,30-17,Hunter Niswander punts 31 yards fair catch by Greg Ward at PHI-13,0,0.330,0.320,-0.01
2020-12-27,Jets,Browns,4,7:36,4,5,NYJ 49,20-16,Braden Mann punts 40 yards returned by D'Ernest Johnson for 3 yards (tackle by Neville Hewitt),0,-0.130,0.280,.41
2020-12-27,Bears,Jaguars,4,2:57,4,10,CHI 25,41-17,Pat O'Donnell punts 35 yards fair catch by Chris Claybrooks at JAC-40,0,-1.700,-1.600,.10
2020-12-27,Rams,Seahawks,4,7:27,4,12,RAM 48,9-13,Johnny Hekker punts 32 yards out of bounds,0,-0.190,-0.280,-0.09
2020-12-27,Jaguars,Bears,4,1:02,4,24,JAX 40,17-41,Dustin Colquitt punts 53 yards fair catch by DeAndre Carter at CHI-7,0,-0.720,0.380,1.10
2020-12-27,Browns,Jets,4,6:24,4,20,CLE 27,16-20,Jamie Gillan punts 38 yards returned by Braxton Berrios for no gain (tackle by Tavierre Thomas),0,-1.570,-1.270,.30
2020-12-27,Panthers,Washington,4,3:17,4,9,CAR 24,20-6,Joseph Charlton punts 67 yards downed by Trenton Cannon,0,-1.770,0.380,2.15
2020-12-27,Steelers,Colts,4,2:25,4,1,PIT 44,28-24,Jordan Berry punts 41 yards fair catch by Nyheim Hines at IND-15,0,-0.460,0.220,.68
2020-12-27,Cowboys,Eagles,4,4:26,4,10,DAL 20,30-17,Hunter Niswander punts 56 yards returned by Jalen Reagor for 15 yards (tackle by Luke Gifford),0,-2.030,-1.530,.50
2020-12-27,Jets,Browns,4,4:12,4,6,CLE 49,20-16,Braden Mann punts 38 yards fair catch by D'Ernest Johnson at CLE-11,0,0.000,0.370,.37
2020-12-26,Raiders,Dolphins,1,13:55,4,8,RAI 27,0-0,AJ Cole punts 58 yards returned by Jakeem Grant for 7 yards (tackle by Dallin Leavitt and Foster Moreau),0,-1.570,-0.410,1.16
2020-12-26,Dolphins,Raiders,1,11:36,4,8,MIA 24,0-0,Matt Haack punts 51 yards returned by Hunter Renfrow for 32 yards (tackle by Noah Igbinoghene),0,-1.770,-2.720,-0.95
2020-12-26,Lions,Buccaneers,1,9:53,4,6,DET 44,0-6,Jack Fox punts 56 yards touchback.,0,-0.460,-0.280,.18
2020-12-26,49ers,Cardinals,1,7:35,4,13,SFO 29,0-3,Mitch Wishnowsky punts 44 yards fair catch by Christian Kirk at ARI-27,0,-1.440,-0.740,.70
2020-12-26,Cardinals,49ers,1,7:08,4,10,CRD 27,3-0,Andy Lee punts 51 yards returned by River Cracraft for 4 yards (tackle by Trent Sherfield),0,-1.570,-0.670,.90
2020-12-26,Lions,Buccaneers,1,5:03,4,17,DET 39,0-13,Jack Fox punts 51 yards returned by Kenjon Barner for 6 yards (tackle by Miles Killebrew),0,-0.780,0.140,.92
2020-12-26,Buccaneers,Lions,1,0:16,4,14,DET 49,13-0,Bradley Pinion punts 39 yards downed by Ryan Smith,0,0.000,0.380,.38
2020-12-26,Raiders,Dolphins,2,13:02,4,17,MIA 42,7-3,AJ Cole punts 27 yards fair catch by Jakeem Grant at MIA-15. Penalty on Kavon Frazier: Offensive Holding 7 yards,0,0.460,0.380,-0.08
2020-12-26,Lions,Buccaneers,2,14:25,4,6,DET 14,0-13,Jack Fox punts 42 yards returned by Kenjon Barner for 5 yards (tackle by Jamal Agnew),0,-2.470,-2.190,.28
2020-12-26,Dolphins,Raiders,2,11:28,4,5,MIA 13,3-7,Matt Haack punts 46 yards returned by Hunter Renfrow for -3 yards (tackle by Kamu Grugier-Hill),0,-2.490,-1.470,1.02
2020-12-26,Cardinals,49ers,2,12:12,4,12,SFO 39,3-7,Andy Lee punts 24 yards fair catch by River Cracraft at SF-15,0,0.660,0.220,-0.44
2020-12-26,Lions,Buccaneers,2,9:14,4,11,DET 37,0-20,Jack Fox punts 52 yards returned by Kenjon Barner for -2 yards (tackle by Jamal Agnew),0,-0.910,0.380,1.29
2020-12-26,49ers,Cardinals,2,8:59,4,12,CRD 45,7-3,Mitch Wishnowsky punts 31 yards fair catch by Christian Kirk at ARI-14,0,0.270,0.280,.01
2020-12-26,Dolphins,Raiders,2,3:38,4,1,MIA 50,3-10,Clayton Fejedelem up the middle for 22 yards (tackle by Hunter Renfrow),0,-0.060,3.710,3.77
2020-12-26,Lions,Buccaneers,2,3:29,4,7,DET 28,0-27,Jack Fox punts 46 yards returned by Kenjon Barner for 8 yards (tackle by Jason Cabinda),0,-1.500,-1.200,.30
2020-12-26,Cardinals,49ers,2,5:27,4,7,CRD 39,3-7,Andy Lee punts 52 yards downed by Trent Sherfield,0,-0.780,0.380,1.16
2020-12-26,49ers,Cardinals,2,3:20,4,10,SFO 9,7-3,Mitch Wishnowsky punts 50 yards out of bounds,0,-2.490,-1.660,.83
2020-12-26,Dolphins,Raiders,3,7:01,4,15,MIA 49,13-13,Matt Haack punts 46 yards returned by Hunter Renfrow for 13 yards (tackle by Blake Ferguson),0,-0.130,-0.040,.09
2020-12-26,Lions,Buccaneers,3,11:15,4,10,DET 30,0-40,Jack Fox punts 52 yards downed by Christian Jones,0,-1.370,-0.040,1.33
2020-12-26,Buccaneers,Lions,3,9:38,4,3,TAM 25,40-6,Bradley Pinion punts 49 yards returned by Jamal Agnew for 74 yards touchdown. Penalty on Mike Ford: Taunting 15 yards,0,-1.700,-7.000,-5.30
2020-12-26,Cardinals,49ers,3,9:27,4,21,CRD 20,6-7,Andy Lee punts 51 yards out of bounds,0,-2.030,-0.870,1.16
2020-12-26,Dolphins,Raiders,3,1:05,4,11,MIA 24,13-16,Matt Haack punts 46 yards returned by Hunter Renfrow for no gain (tackle by Kavon Frazier). Penalty on Isaiah Johnson: Offensive Holding 10 yards,0,-1.770,-0.280,1.49
2020-12-26,Raiders,Dolphins,4,13:39,4,3,MIA 48,16-13,AJ Cole punts 48 yards touchback.,0,0.070,-0.280,-0.35
2020-12-26,Dolphins,Raiders,4,11:31,4,10,MIA 20,13-16,Matt Haack punts 44 yards returned by Hunter Renfrow for 19 yards (tackle by Andrew Van Ginkel),0,-2.030,-2.590,-0.56
2020-12-26,49ers,Cardinals,3,4:14,4,13,CRD 39,14-6,Mitch Wishnowsky punts 26 yards downed by Tim Harris,0,0.660,0.320,-0.34
2020-12-26,Lions,Buccaneers,3,3:58,4,2,DET 41,7-47,Jack Fox punts 51 yards downed by Justin Coleman,0,-0.650,0.380,1.03
2020-12-26,Raiders,Dolphins,4,9:54,4,12,MIA 47,16-13,AJ Cole punts 35 yards fair catch by Malcolm Perry at MIA-12,0,0.130,0.350,.22
2020-12-26,Lions,Buccaneers,4,12:39,4,17,TAM 40,7-47,Jack Fox punts 32 yards returned by Kenjon Barner for 3 yards (tackle by Christian Jones),0,0.590,0.370,-0.22
2020-12-26,49ers,Cardinals,4,10:22,4,1,SFO 29,14-12,Mitch Wishnowsky punts 44 yards out of bounds,0,-1.440,-0.740,.70
2020-12-26,Buccaneers,Lions,4,2:29,4,12,TAM 30,47-7,Bradley Pinion punts 44 yards returned by Jamal Agnew for 4 yards (tackle by Herb Miller),0,-1.370,-0.940,.43
2020-12-25,Vikings,Saints,1,3:56,4,3,MIN 45,7-14,Britton Colquitt punts 51 yards fair catch by Marquez Callaway at NO-4,0,-0.390,0.380,.77
2020-12-25,Vikings,Saints,2,3:23,4,10,MIN 12,14-17,Britton Colquitt punts 34 yards fair catch by Marquez Callaway at MIN-46,0,-2.490,-2.520,-0.03
2020-12-25,Vikings,Saints,3,12:27,4,4,MIN 45,14-24,Britton Colquitt punts 46 yards returned by Austin Carr for 1 yard (tackle by Harrison Hand),0,-0.390,0.380,.77
2020-12-25,Vikings,Saints,4,10:33,4,16,MIN 19,27-38,Britton Colquitt punts 55 yards returned by Marquez Callaway for 16 yards (tackle by Dan Chisena),0,-2.140,-1.730,.41
2021-09-27,Eagles,Cowboys,1,4:48,4,5,PHI 6,7-7,Arryn Siposs punts 49 yards returned by Cedrick Wilson for 5 yards (tackle by Andre Chachere),0,-2.490,-2.260,.23
